mes,termino,interes,category
2021-03,preppy,1.0,estilo
2021-04,preppy,1.0,estilo
2021-05,preppy,1.0,estilo
2021-06,preppy,1.0,estilo
2021-07,preppy,1.75,estilo
2021-08,preppy,2.0,estilo
2021-09,preppy,2.0,estilo
2021-10,preppy,2.0,estilo
2021-11,preppy,2.0,estilo
2021-12,preppy,2.75,estilo
2019-12,y2k,2.0,estilo
2020-01,y2k,1.0,estilo
2020-02,y2k,1.0,estilo
2020-03,y2k,1.0,estilo
2020-04,y2k,1.0,estilo
2020-05,y2k,1.2,estilo
2020-06,y2k,1.0,estilo
2020-07,y2k,1.0,estilo
2020-08,y2k,1.0,estilo
2020-09,y2k,1.0,estilo
2020-10,y2k,1.0,estilo
2020-11,y2k,1.0,estilo
2020-12,y2k,1.0,estilo
2021-01,y2k,1.0,estilo
2021-02,y2k,1.0,estilo
2021-03,y2k,1.0,estilo
2021-04,y2k,1.0,estilo
2021-05,y2k,1.0,estilo
2021-06,y2k,1.25,estilo
2021-07,y2k,2.0,estilo
2021-08,y2k,2.0,estilo
2021-09,y2k,2.0,estilo
2021-10,y2k,2.0,estilo
2021-11,y2k,1.75,estilo
2021-12,y2k,2.0,estilo
2022-01,bohemian,5.4,estilo
2022-02,bohemian,5.5,estilo
2022-03,bohemian,5.25,estilo
2022-04,bohemian,6.25,estilo
2022-05,bohemian,6.2,estilo
2022-06,bohemian,6.5,estilo
2022-07,bohemian,6.2,estilo
2022-08,bohemian,5.5,estilo
2022-09,bohemian,5.5,estilo
2022-10,bohemian,5.0,estilo
2022-11,bohemian,5.0,estilo
2022-12,bohemian,5.0,estilo
2023-01,bohemian,5.2,estilo
2023-02,bohemian,5.0,estilo
2023-03,bohemian,5.0,estilo
2023-04,bohemian,5.2,estilo
2023-05,bohemian,5.0,estilo
2023-06,bohemian,5.5,estilo
2023-07,bohemian,5.4,estilo
2023-08,bohemian,5.0,estilo
2023-09,bohemian,5.0,estilo
2023-10,bohemian,4.0,estilo
2023-11,bohemian,4.5,estilo
2023-12,bohemian,5.2,estilo
2022-01,streetwear,2.0,estilo
2022-02,streetwear,2.0,estilo
2022-03,streetwear,2.0,estilo
2022-04,streetwear,2.0,estilo
2022-05,streetwear,1.6,estilo
2022-06,streetwear,1.25,estilo
2022-07,streetwear,2.0,estilo
2022-08,streetwear,2.0,estilo
2022-09,streetwear,2.0,estilo
2022-10,streetwear,1.8,estilo
2022-11,streetwear,2.0,estilo
2022-12,streetwear,2.0,estilo
2023-01,streetwear,2.0,estilo
2023-02,streetwear,1.75,estilo
2023-03,streetwear,2.0,estilo
2023-04,streetwear,2.0,estilo
2023-05,streetwear,1.0,estilo
2023-06,streetwear,1.25,estilo
2023-07,streetwear,1.6,estilo
2023-08,streetwear,1.75,estilo
2023-09,streetwear,1.25,estilo
2023-10,streetwear,1.6,estilo
2023-11,streetwear,1.75,estilo
2023-12,streetwear,1.8,estilo
2022-01,preppy,3.0,estilo
2022-02,preppy,3.0,estilo
2022-03,preppy,3.0,estilo
2022-04,preppy,3.0,estilo
2022-05,preppy,3.0,estilo
2022-06,preppy,3.0,estilo
2022-07,preppy,3.0,estilo
2022-08,preppy,3.0,estilo
2022-09,preppy,3.0,estilo
2022-10,preppy,3.0,estilo
2022-11,preppy,3.0,estilo
2022-12,preppy,3.5,estilo
2023-01,preppy,4.0,estilo
2023-02,preppy,3.25,estilo
2023-03,preppy,3.0,estilo
2023-04,preppy,3.2,estilo
2023-05,preppy,3.0,estilo
2023-06,preppy,3.0,estilo
2023-07,preppy,3.0,estilo
2023-08,preppy,3.0,estilo
2023-09,preppy,3.0,estilo
2023-10,preppy,3.0,estilo
2023-11,preppy,3.25,estilo
2023-12,preppy,3.4,estilo
2022-01,y2k,2.0,estilo
2022-02,y2k,2.25,estilo
2022-03,y2k,2.5,estilo
2022-04,y2k,2.25,estilo
2022-05,y2k,3.0,estilo
2022-06,y2k,3.0,estilo
2022-07,y2k,3.0,estilo
2022-08,y2k,3.75,estilo
2022-09,y2k,3.75,estilo
2022-10,y2k,3.8,estilo
2022-11,y2k,3.0,estilo
2022-12,y2k,3.5,estilo
2023-01,y2k,4.6,estilo
2023-02,y2k,4.75,estilo
2023-03,y2k,4.0,estilo
2023-04,y2k,4.6,estilo
2023-05,y2k,4.0,estilo
2023-06,y2k,4.0,estilo
2023-07,y2k,4.2,estilo
2023-08,y2k,4.0,estilo
2023-09,y2k,4.25,estilo
2023-10,y2k,4.4,estilo
2023-11,y2k,4.0,estilo
2023-12,y2k,4.8,estilo
2024-01,bohemian,3.75,estilo
2024-02,bohemian,4.0,estilo
2024-03,bohemian,6.6,estilo
2024-04,bohemian,4.0,estilo
2024-05,bohemian,4.0,estilo
2024-06,bohemian,4.0,estilo
2024-07,bohemian,4.0,estilo
2024-08,bohemian,4.0,estilo
2024-09,bohemian,3.8,estilo
2024-10,bohemian,3.0,estilo
2024-11,bohemian,3.25,estilo
2024-12,bohemian,3.6,estilo
2025-01,bohemian,3.0,estilo
2025-02,bohemian,3.5,estilo
2025-03,bohemian,3.4,estilo
2025-04,bohemian,4.25,estilo
2025-05,bohemian,3.75,estilo
2025-06,bohemian,3.4,estilo
2025-07,bohemian,4.0,estilo
2025-08,bohemian,4.0,estilo
2025-09,bohemian,5.25,estilo
2025-10,bohemian,4.0,estilo
2025-11,bohemian,4.0,estilo
2025-12,bohemian,4.25,estilo
2024-01,streetwear,1.0,estilo
2024-02,streetwear,1.0,estilo
2024-03,streetwear,1.0,estilo
2024-04,streetwear,1.0,estilo
2024-05,streetwear,1.0,estilo
2024-06,streetwear,1.0,estilo
2024-07,streetwear,1.0,estilo
2024-08,streetwear,1.0,estilo
2024-09,streetwear,1.0,estilo
2024-10,streetwear,1.0,estilo
2024-11,streetwear,1.75,estilo
2024-12,streetwear,1.8,estilo
2025-01,streetwear,1.0,estilo
2025-02,streetwear,1.0,estilo
2025-03,streetwear,1.2,estilo
2025-04,streetwear,1.25,estilo
2025-05,streetwear,1.0,estilo
2025-06,streetwear,1.0,estilo
2025-07,streetwear,2.0,estilo
2025-08,streetwear,3.0,estilo
2025-09,streetwear,3.75,estilo
2025-10,streetwear,3.0,estilo
2025-11,streetwear,3.4,estilo
2025-12,streetwear,3.0,estilo
2024-01,preppy,3.0,estilo
2024-02,preppy,3.0,estilo
2024-03,preppy,3.0,estilo
2024-04,preppy,3.0,estilo
2024-05,preppy,3.0,estilo
2024-06,preppy,3.0,estilo
2024-07,preppy,3.0,estilo
2024-08,preppy,3.0,estilo
2024-09,preppy,3.4,estilo
2024-10,preppy,3.0,estilo
2024-11,preppy,3.75,estilo
2024-12,preppy,3.6,estilo
2025-01,preppy,3.0,estilo
2025-02,preppy,3.25,estilo
2025-03,preppy,3.0,estilo
2025-04,preppy,3.0,estilo
2025-05,preppy,2.75,estilo
2025-06,preppy,2.0,estilo
2025-07,preppy,2.0,estilo
2025-08,preppy,2.0,estilo
2025-09,preppy,2.0,estilo
2025-10,preppy,2.0,estilo
2025-11,preppy,2.0,estilo
2025-12,preppy,2.0,estilo
2024-01,y2k,3.25,estilo
2024-02,y2k,3.5,estilo
2024-03,y2k,4.0,estilo
2024-04,y2k,4.0,estilo
2024-05,y2k,4.0,estilo
2024-06,y2k,4.0,estilo
2024-07,y2k,4.5,estilo
2024-08,y2k,5.5,estilo
2024-09,y2k,4.2,estilo
2024-10,y2k,4.0,estilo
2024-11,y2k,4.25,estilo
2024-12,y2k,5.4,estilo
2025-01,y2k,4.0,estilo
2025-02,y2k,4.0,estilo
2025-03,y2k,4.2,estilo
2025-04,y2k,4.5,estilo
2025-05,y2k,4.0,estilo
2025-06,y2k,3.8,estilo
2025-07,y2k,4.0,estilo
2025-08,y2k,4.4,estilo
2025-09,y2k,4.75,estilo
2025-10,y2k,4.0,estilo
2025-11,y2k,4.0,estilo
2025-12,y2k,4.0,estilo
2019-12,grunge,2.0,estilo
2020-01,grunge,2.0,estilo
2020-02,grunge,1.75,estilo
2020-03,grunge,2.0,estilo
2020-04,grunge,2.0,estilo
2020-05,grunge,2.0,estilo
2020-06,grunge,2.0,estilo
2020-07,grunge,2.0,estilo
2020-08,grunge,2.0,estilo
2020-09,grunge,2.25,estilo
2020-10,grunge,2.0,estilo
2020-11,grunge,2.0,estilo
2020-12,grunge,2.0,estilo
2021-01,grunge,2.0,estilo
2021-02,grunge,2.0,estilo
2021-03,grunge,2.0,estilo
2021-04,grunge,2.0,estilo
2021-05,grunge,2.0,estilo
2021-06,grunge,2.0,estilo
2021-07,grunge,2.0,estilo
2021-08,grunge,2.0,estilo
2021-09,grunge,2.0,estilo
2021-10,grunge,2.0,estilo
2021-11,grunge,2.0,estilo
2021-12,grunge,2.0,estilo
2019-12,athleisure,0.0,estilo
2020-01,athleisure,0.0,estilo
2020-02,athleisure,0.0,estilo
2020-03,athleisure,0.0,estilo
2020-04,athleisure,0.0,estilo
2020-05,athleisure,0.0,estilo
2020-06,athleisure,0.0,estilo
2020-07,athleisure,0.0,estilo
2020-08,athleisure,0.0,estilo
2020-09,athleisure,0.0,estilo
2020-10,athleisure,0.0,estilo
2020-11,athleisure,0.0,estilo
2020-12,athleisure,0.0,estilo
2021-01,athleisure,0.0,estilo
2021-02,athleisure,0.0,estilo
2021-03,athleisure,0.0,estilo
2021-04,athleisure,0.0,estilo
2021-05,athleisure,0.0,estilo
2021-06,athleisure,0.0,estilo
2021-07,athleisure,0.0,estilo
2021-08,athleisure,0.0,estilo
2021-09,athleisure,0.0,estilo
2021-10,athleisure,0.0,estilo
2021-11,athleisure,0.0,estilo
2021-12,athleisure,0.0,estilo
2019-12,sleeve,23.0,parte_prenda
2020-01,sleeve,23.0,parte_prenda
2020-02,sleeve,23.0,parte_prenda
2020-03,sleeve,17.0,parte_prenda
2020-04,sleeve,17.25,parte_prenda
2020-05,sleeve,20.4,parte_prenda
2020-06,sleeve,22.0,parte_prenda
2020-07,sleeve,22.5,parte_prenda
2020-08,sleeve,23.2,parte_prenda
2020-09,sleeve,23.75,parte_prenda
2020-10,sleeve,24.25,parte_prenda
2020-11,sleeve,23.0,parte_prenda
2020-12,sleeve,22.5,parte_prenda
2021-01,sleeve,21.8,parte_prenda
2021-02,sleeve,21.0,parte_prenda
2021-03,sleeve,23.0,parte_prenda
2021-04,sleeve,23.5,parte_prenda
2021-05,sleeve,24.0,parte_prenda
2021-06,sleeve,24.75,parte_prenda
2021-07,sleeve,24.25,parte_prenda
2021-08,sleeve,24.8,parte_prenda
2021-09,sleeve,27.25,parte_prenda
2021-10,sleeve,29.4,parte_prenda
2021-11,sleeve,32.25,parte_prenda
2021-12,sleeve,33.0,parte_prenda
2019-12,collar,15.0,parte_prenda
2020-01,collar,15.0,parte_prenda
2020-02,collar,14.75,parte_prenda
2020-03,collar,13.2,parte_prenda
2020-04,collar,15.75,parte_prenda
2020-05,collar,16.0,parte_prenda
2020-06,collar,16.25,parte_prenda
2020-07,collar,15.5,parte_prenda
2020-08,collar,15.6,parte_prenda
2020-09,collar,16.25,parte_prenda
2020-10,collar,16.5,parte_prenda
2020-11,collar,17.6,parte_prenda
2020-12,collar,16.0,parte_prenda
2021-01,collar,16.2,parte_prenda
2021-02,collar,16.0,parte_prenda
2021-03,collar,16.75,parte_prenda
2021-04,collar,17.25,parte_prenda
2021-05,collar,16.0,parte_prenda
2021-06,collar,16.25,parte_prenda
2021-07,collar,17.5,parte_prenda
2021-08,collar,16.2,parte_prenda
2021-09,collar,17.0,parte_prenda
2021-10,collar,17.2,parte_prenda
2021-11,collar,19.0,parte_prenda
2021-12,collar,17.0,parte_prenda
2022-01,grunge,2.0,estilo
2022-02,grunge,2.0,estilo
2022-03,grunge,2.0,estilo
2022-04,grunge,2.0,estilo
2022-05,grunge,2.0,estilo
2022-06,grunge,2.0,estilo
2022-07,grunge,2.0,estilo
2022-08,grunge,2.25,estilo
2022-09,grunge,2.0,estilo
2022-10,grunge,2.0,estilo
2022-11,grunge,2.0,estilo
2022-12,grunge,2.0,estilo
2023-01,grunge,2.0,estilo
2023-02,grunge,2.0,estilo
2023-03,grunge,2.0,estilo
2023-04,grunge,2.0,estilo
2023-05,grunge,2.0,estilo
2023-06,grunge,1.75,estilo
2023-07,grunge,2.0,estilo
2023-08,grunge,2.0,estilo
2023-09,grunge,2.0,estilo
2023-10,grunge,1.8,estilo
2023-11,grunge,2.0,estilo
2023-12,grunge,1.8,estilo
2022-01,athleisure,0.0,estilo
2022-02,athleisure,0.0,estilo
2022-03,athleisure,0.0,estilo
2022-04,athleisure,0.0,estilo
2022-05,athleisure,0.0,estilo
2022-06,athleisure,0.0,estilo
2022-07,athleisure,0.0,estilo
2022-08,athleisure,0.0,estilo
2022-09,athleisure,0.0,estilo
2022-10,athleisure,0.0,estilo
2022-11,athleisure,0.0,estilo
2022-12,athleisure,0.0,estilo
2023-01,athleisure,0.0,estilo
2023-02,athleisure,0.0,estilo
2023-03,athleisure,0.0,estilo
2023-04,athleisure,0.0,estilo
2023-05,athleisure,0.0,estilo
2023-06,athleisure,0.0,estilo
2023-07,athleisure,0.0,estilo
2023-08,athleisure,0.0,estilo
2023-09,athleisure,0.0,estilo
2023-10,athleisure,0.0,estilo
2023-11,athleisure,0.0,estilo
2023-12,athleisure,0.0,estilo
2022-01,sleeve,26.2,parte_prenda
2022-02,sleeve,25.75,parte_prenda
2022-03,sleeve,26.25,parte_prenda
2022-04,sleeve,26.5,parte_prenda
2022-05,sleeve,26.0,parte_prenda
2022-06,sleeve,25.25,parte_prenda
2022-07,sleeve,25.4,parte_prenda
2022-08,sleeve,25.75,parte_prenda
2022-09,sleeve,26.75,parte_prenda
2022-10,sleeve,27.2,parte_prenda
2022-11,sleeve,28.25,parte_prenda
2022-12,sleeve,26.5,parte_prenda
2023-01,sleeve,25.8,parte_prenda
2023-02,sleeve,25.25,parte_prenda
2023-03,sleeve,25.75,parte_prenda
2023-04,sleeve,26.8,parte_prenda
2023-05,sleeve,25.75,parte_prenda
2023-06,sleeve,26.0,parte_prenda
2023-07,sleeve,26.4,parte_prenda
2023-08,sleeve,26.25,parte_prenda
2023-09,sleeve,26.75,parte_prenda
2023-10,sleeve,27.8,parte_prenda
2023-11,sleeve,30.75,parte_prenda
2023-12,sleeve,26.8,parte_prenda
2022-01,collar,16.2,parte_prenda
2022-02,collar,16.5,parte_prenda
2022-03,collar,16.75,parte_prenda
2022-04,collar,17.0,parte_prenda
2022-05,collar,16.6,parte_prenda
2022-06,collar,16.5,parte_prenda
2022-07,collar,16.6,parte_prenda
2022-08,collar,16.5,parte_prenda
2022-09,collar,16.75,parte_prenda
2022-10,collar,17.2,parte_prenda
2022-11,collar,17.75,parte_prenda
2022-12,collar,17.0,parte_prenda
2023-01,collar,17.0,parte_prenda
2023-02,collar,16.25,parte_prenda
2023-03,collar,16.25,parte_prenda
2023-04,collar,16.4,parte_prenda
2023-05,collar,16.25,parte_prenda
2023-06,collar,16.75,parte_prenda
2023-07,collar,16.8,parte_prenda
2023-08,collar,16.75,parte_prenda
2023-09,collar,16.5,parte_prenda
2023-10,collar,17.2,parte_prenda
2023-11,collar,18.25,parte_prenda
2023-12,collar,17.6,parte_prenda
2024-01,grunge,1.0,estilo
2024-02,grunge,1.0,estilo
2024-03,grunge,1.0,estilo
2024-04,grunge,1.0,estilo
2024-05,grunge,1.0,estilo
2024-06,grunge,1.0,estilo
2024-07,grunge,1.0,estilo
2024-08,grunge,1.75,estilo
2024-09,grunge,2.0,estilo
2024-10,grunge,1.75,estilo
2024-11,grunge,1.5,estilo
2024-12,grunge,1.6,estilo
2025-01,grunge,1.25,estilo
2025-02,grunge,1.0,estilo
2025-03,grunge,1.0,estilo
2025-04,grunge,1.0,estilo
2025-05,grunge,1.0,estilo
2025-06,grunge,1.0,estilo
2025-07,grunge,1.5,estilo
2025-08,grunge,2.0,estilo
2025-09,grunge,1.75,estilo
2025-10,grunge,1.25,estilo
2025-11,grunge,1.2,estilo
2025-12,grunge,1.0,estilo
2024-01,athleisure,0.0,estilo
2024-02,athleisure,0.0,estilo
2024-03,athleisure,0.0,estilo
2024-04,athleisure,0.0,estilo
2024-05,athleisure,0.0,estilo
2024-06,athleisure,0.0,estilo
2024-07,athleisure,0.0,estilo
2024-08,athleisure,0.0,estilo
2024-09,athleisure,0.0,estilo
2024-10,athleisure,0.0,estilo
2024-11,athleisure,0.0,estilo
2024-12,athleisure,0.0,estilo
2025-01,athleisure,0.0,estilo
2025-02,athleisure,0.0,estilo
2025-03,athleisure,0.0,estilo
2025-04,athleisure,0.0,estilo
2025-05,athleisure,0.0,estilo
2025-06,athleisure,0.0,estilo
2025-07,athleisure,0.0,estilo
2025-08,athleisure,0.2,estilo
2025-09,athleisure,0.25,estilo
2025-10,athleisure,0.0,estilo
2025-11,athleisure,0.4,estilo
2025-12,athleisure,0.0,estilo
2024-01,sleeve,21.5,parte_prenda
2024-02,sleeve,21.75,parte_prenda
2024-03,sleeve,23.0,parte_prenda
2024-04,sleeve,23.0,parte_prenda
2024-05,sleeve,23.25,parte_prenda
2024-06,sleeve,22.6,parte_prenda
2024-07,sleeve,22.5,parte_prenda
2024-08,sleeve,23.25,parte_prenda
2024-09,sleeve,24.8,parte_prenda
2024-10,sleeve,26.5,parte_prenda
2024-11,sleeve,27.25,parte_prenda
2024-12,sleeve,26.8,parte_prenda
2025-01,sleeve,25.0,parte_prenda
2025-02,sleeve,24.0,parte_prenda
2025-03,sleeve,25.4,parte_prenda
2025-04,sleeve,26.25,parte_prenda
2025-05,sleeve,26.0,parte_prenda
2025-06,sleeve,26.4,parte_prenda
2025-07,sleeve,26.5,parte_prenda
2025-08,sleeve,32.8,parte_prenda
2025-09,sleeve,33.75,parte_prenda
2025-10,sleeve,35.0,parte_prenda
2025-11,sleeve,37.0,parte_prenda
2025-12,sleeve,30.0,parte_prenda
2024-01,collar,14.25,parte_prenda
2024-02,collar,14.0,parte_prenda
2024-03,collar,14.4,parte_prenda
2024-04,collar,16.25,parte_prenda
2024-05,collar,16.25,parte_prenda
2024-06,collar,15.6,parte_prenda
2024-07,collar,15.0,parte_prenda
2024-08,collar,15.5,parte_prenda
2024-09,collar,15.4,parte_prenda
2024-10,collar,15.75,parte_prenda
2024-11,collar,16.5,parte_prenda
2024-12,collar,16.6,parte_prenda
2025-01,collar,15.75,parte_prenda
2025-02,collar,15.0,parte_prenda
2025-03,collar,14.8,parte_prenda
2025-04,collar,15.5,parte_prenda
2025-05,collar,15.25,parte_prenda
2025-06,collar,16.0,parte_prenda
2025-07,collar,16.25,parte_prenda
2025-08,collar,18.8,parte_prenda
2025-09,collar,19.0,parte_prenda
2025-10,collar,19.75,parte_prenda
2025-11,collar,20.0,parte_prenda
2025-12,collar,18.5,parte_prenda
2019-12,waistband,0.0,parte_prenda
2020-01,waistband,0.0,parte_prenda
2020-02,waistband,0.0,parte_prenda
2020-03,waistband,0.0,parte_prenda
2020-04,waistband,0.0,parte_prenda
2020-05,waistband,0.0,parte_prenda
2020-06,waistband,0.0,parte_prenda
2020-07,waistband,0.0,parte_prenda
2020-08,waistband,0.0,parte_prenda
2020-09,waistband,0.0,parte_prenda
2020-10,waistband,0.0,parte_prenda
2020-11,waistband,0.0,parte_prenda
2020-12,waistband,0.0,parte_prenda
2021-01,waistband,0.0,parte_prenda
2021-02,waistband,0.0,parte_prenda
2021-03,waistband,0.0,parte_prenda
2021-04,waistband,0.0,parte_prenda
2021-05,waistband,0.0,parte_prenda
2021-06,waistband,0.0,parte_prenda
2021-07,waistband,0.0,parte_prenda
2021-08,waistband,0.0,parte_prenda
2021-09,waistband,0.0,parte_prenda
2021-10,waistband,0.0,parte_prenda
2021-11,waistband,0.0,parte_prenda
2021-12,waistband,0.0,parte_prenda
2019-12,hem,7.0,parte_prenda
2020-01,hem,6.25,parte_prenda
2020-02,hem,6.0,parte_prenda
2020-03,hem,6.0,parte_prenda
2020-04,hem,6.5,parte_prenda
2020-05,hem,7.0,parte_prenda
2020-06,hem,7.0,parte_prenda
2020-07,hem,6.5,parte_prenda
2020-08,hem,6.2,parte_prenda
2020-09,hem,6.5,parte_prenda
2020-10,hem,6.5,parte_prenda
2020-11,hem,6.8,parte_prenda
2020-12,hem,7.0,parte_prenda
2021-01,hem,6.8,parte_prenda
2021-02,hem,6.5,parte_prenda
2021-03,hem,6.75,parte_prenda
2021-04,hem,6.75,parte_prenda
2021-05,hem,6.6,parte_prenda
2021-06,hem,6.75,parte_prenda
2021-07,hem,6.25,parte_prenda
2021-08,hem,6.0,parte_prenda
2021-09,hem,6.0,parte_prenda
2021-10,hem,6.6,parte_prenda
2021-11,hem,7.0,parte_prenda
2021-12,hem,6.5,parte_prenda
2019-12,cuff,5.0,parte_prenda
2020-01,cuff,5.75,parte_prenda
2020-02,cuff,5.5,parte_prenda
2020-03,cuff,4.4,parte_prenda
2020-04,cuff,4.25,parte_prenda
2020-05,cuff,5.0,parte_prenda
2020-06,cuff,5.0,parte_prenda
2020-07,cuff,5.0,parte_prenda
2020-08,cuff,5.0,parte_prenda
2020-09,cuff,5.0,parte_prenda
2020-10,cuff,5.0,parte_prenda
2020-11,cuff,5.0,parte_prenda
2020-12,cuff,5.0,parte_prenda
2021-01,cuff,5.0,parte_prenda
2021-02,cuff,5.0,parte_prenda
2021-03,cuff,5.0,parte_prenda
2021-04,cuff,5.0,parte_prenda
2021-05,cuff,5.0,parte_prenda
2021-06,cuff,5.0,parte_prenda
2021-07,cuff,5.0,parte_prenda
2021-08,cuff,5.0,parte_prenda
2021-09,cuff,5.0,parte_prenda
2021-10,cuff,5.2,parte_prenda
2021-11,cuff,6.25,parte_prenda
2021-12,cuff,6.25,parte_prenda
2019-12,pocket,30.0,parte_prenda
2020-01,pocket,28.25,parte_prenda
2020-02,pocket,26.75,parte_prenda
2020-03,pocket,27.4,parte_prenda
2020-04,pocket,33.5,parte_prenda
2020-05,pocket,31.6,parte_prenda
2020-06,pocket,30.5,parte_prenda
2020-07,pocket,30.75,parte_prenda
2020-08,pocket,30.0,parte_prenda
2020-09,pocket,28.0,parte_prenda
2020-10,pocket,27.0,parte_prenda
2020-11,pocket,29.0,parte_prenda
2020-12,pocket,30.0,parte_prenda
2021-01,pocket,28.2,parte_prenda
2021-02,pocket,27.75,parte_prenda
2021-03,pocket,27.5,parte_prenda
2021-04,pocket,28.0,parte_prenda
2021-05,pocket,27.4,parte_prenda
2021-06,pocket,27.5,parte_prenda
2021-07,pocket,29.75,parte_prenda
2021-08,pocket,29.2,parte_prenda
2021-09,pocket,27.75,parte_prenda
2021-10,pocket,27.6,parte_prenda
2021-11,pocket,30.75,parte_prenda
2021-12,pocket,31.0,parte_prenda
2022-01,waistband,0.0,parte_prenda
2022-02,waistband,0.0,parte_prenda
2022-03,waistband,0.0,parte_prenda
2022-04,waistband,0.0,parte_prenda
2022-05,waistband,0.0,parte_prenda
2022-06,waistband,0.0,parte_prenda
2022-07,waistband,0.0,parte_prenda
2022-08,waistband,0.0,parte_prenda
2022-09,waistband,0.0,parte_prenda
2022-10,waistband,0.0,parte_prenda
2022-11,waistband,0.0,parte_prenda
2022-12,waistband,0.0,parte_prenda
2023-01,waistband,0.0,parte_prenda
2023-02,waistband,0.0,parte_prenda
2023-03,waistband,0.0,parte_prenda
2023-04,waistband,0.0,parte_prenda
2023-05,waistband,0.0,parte_prenda
2023-06,waistband,0.0,parte_prenda
2023-07,waistband,0.0,parte_prenda
2023-08,waistband,0.0,parte_prenda
2023-09,waistband,0.0,parte_prenda
2023-10,waistband,0.0,parte_prenda
2023-11,waistband,0.0,parte_prenda
2023-12,waistband,0.0,parte_prenda
2022-01,hem,6.2,parte_prenda
2022-02,hem,6.5,parte_prenda
2022-03,hem,7.25,parte_prenda
2022-04,hem,6.75,parte_prenda
2022-05,hem,6.6,parte_prenda
2022-06,hem,6.0,parte_prenda
2022-07,hem,5.8,parte_prenda
2022-08,hem,6.25,parte_prenda
2022-09,hem,6.25,parte_prenda
2022-10,hem,6.4,parte_prenda
2022-11,hem,6.0,parte_prenda
2022-12,hem,6.0,parte_prenda
2023-01,hem,6.0,parte_prenda
2023-02,hem,6.0,parte_prenda
2023-03,hem,6.0,parte_prenda
2023-04,hem,6.0,parte_prenda
2023-05,hem,6.0,parte_prenda
2023-06,hem,6.0,parte_prenda
2023-07,hem,6.0,parte_prenda
2023-08,hem,6.0,parte_prenda
2023-09,hem,6.0,parte_prenda
2023-10,hem,6.0,parte_prenda
2023-11,hem,6.0,parte_prenda
2023-12,hem,6.0,parte_prenda
2022-01,cuff,5.2,parte_prenda
2022-02,cuff,5.5,parte_prenda
2022-03,cuff,5.0,parte_prenda
2022-04,cuff,5.25,parte_prenda
2022-05,cuff,5.0,parte_prenda
2022-06,cuff,5.0,parte_prenda
2022-07,cuff,5.0,parte_prenda
2022-08,cuff,5.0,parte_prenda
2022-09,cuff,5.5,parte_prenda
